"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1780516112691777670","Wed Apr 17 08:38:16 +0000 2024","1377","HARIS AZHAR: KEMISKINAN BERKURANG KENAPA BANSOS MENINGKAT? UU CIPTAKER GANAS DENGAN MEMBELA INVESTOR PRESIDEN KOK RASA SALES MAKANYA KITA CARI PRESIDEN BUKAN CARI SALES ‼️ https://t.co/Mz7U5YmT9q","1780516112691777670","https://pbs.twimg.com/ext_tw_video_thumb/1780516041279643648/pu/img/iPMVgTj0N8pZz_sa.jpg","","in","","9","15","650","https://twitter.com/Boediantar4/status/1780516112691777670","1383750727575605257","Boediantar4"
"1780101064035041592","Tue Apr 16 05:09:01 +0000 2024","515","Mendukung tulus demi vulus dan bansos https://t.co/Wn2lgKLTlV","1780101064035041592","https://pbs.twimg.com/ext_tw_video_thumb/1780101004803104768/pu/img/SXMvJR7_A7xhfUGX.jpg","","in","NANGROE ACEH DARUSSALAM🇹🇷","7","12","283","https://twitter.com/CutSarina5/status/1780101064035041592","1344460749964414976","CutSarina5"
"1782320427022561299","Mon Apr 22 08:07:58 +0000 2024","1640","&gt; tidak menemukan pelanggaran atas tebar bansos &gt; tapi dilarang tebar bansos pick your struggle damn","1782320427022561299","","","in","Indonesia ","13","32","556","https://twitter.com/strike_bravo_b/status/1782320427022561299","1448080308","strike_bravo_b"
"1780924337815781642","Thu Apr 18 11:40:24 +0000 2024","973","Parsos.. Paranormal hasil bansos. https://t.co/psX1WrRmLV","1780924337815781642","https://pbs.twimg.com/media/GLcdPkIbUAAkEHq.jpg","","es","Indonesia","14","198","123","https://twitter.com/Dennysiregar7/status/1780924337815781642","4780649298","Dennysiregar7"
"1781991725940318692","Sun Apr 21 10:21:49 +0000 2024","449","Bawaslu Bakal Awasi Penyaluran Bansos saat Pilkada 2024 https://t.co/wHBvojY5Un","1781991725940318692","","","in","","360","740","111","https://twitter.com/CNNIndonesia/status/1781991725940318692","17128975","CNNIndonesia"
"1780166761121460350","Tue Apr 16 09:30:04 +0000 2024","4738","Kangen Bansos Mengapa bansos berhenti setelah Pemilu? #KartunTempo #KartunMajalahTempo #MajalahTempo https://t.co/keOCfA6DOX","1780166761121460350","https://pbs.twimg.com/media/GLRsOsEbYAA14Db.jpg","","in","Indonesia","64","107","1547","https://twitter.com/tempodotco/status/1780166761121460350","18129942","tempodotco"
"1782288881343480136","Mon Apr 22 06:02:37 +0000 2024","6214","1. Gibran jadi cawapres Prabowo melalui serangkaian drama termasuk di MK. 2. Rezim Jokowi bagi-bagi bansos menjelang pemilu. 3. Prabowo buat statement bahwa kemenangannya bukan gara-gara bansos tuduhan kejam katanya. 4:","1782288881343480136","","","in","Cipayung, Indonesia","21","92","2265","https://twitter.com/NOTASLIMBOY/status/1782288881343480136","19190361","NOTASLIMBOY"
"1782439111493607908","Mon Apr 22 15:59:34 +0000 2024","329","Asyik hobaaaa joget dulu ahh kaum bansos antri beras sono https://t.co/IP943TleAD","1782439111493607908","https://pbs.twimg.com/ext_tw_video_thumb/1782439027922341889/pu/img/qhwLJ3J6tUPKobSV.jpg","","in","NANGROE ACEH DARUSSALAM🇹🇷","1","10","52","https://twitter.com/CutSarina5/status/1782439111493607908","1344460749964414976","CutSarina5"
"1780946026565963794","Thu Apr 18 13:06:35 +0000 2024","100","* KPK * SOROTI BANSOS BULOG. BERSTIKER * PRABOWO GIBRAN * *KALAU YANG BICARA ADALAH KPK APAKAH INI MASIH DIBILANG HOAX JUGA KAH...!?!?!?* https://t.co/UZRDDWTops","1780946026565963794","https://pbs.twimg.com/ext_tw_video_thumb/1780945960551804928/pu/img/LtqM57HSNY4l3daa.jpg","","in","","1","4","50","https://twitter.com/FurqanIbr64677/status/1780946026565963794","1669742231228682241","FurqanIbr64677"
"1782313662411378939","Mon Apr 22 07:41:05 +0000 2024","287","Menurut Saldi Presiden Jokowi mempolitisasi bansos dan memobilisasi penyelenggara negara. https://t.co/qb3vitX4cK","1782313662411378939","","","in","Jakarta, Indonesia","3","4","90","https://twitter.com/republikaonline/status/1782313662411378939","22126902","republikaonline"
"1779878168532562408","Mon Apr 15 14:23:18 +0000 2024","365","Mau jadi seles Bansos ya Pak @jokowi ? https://t.co/NGbSzgMrZd","1779878168532562408","https://pbs.twimg.com/media/GLNlwiraYAAN6jo.jpg","","in","NANGROE ACEH DARUSSALAM🇹🇷","2","20","151","https://twitter.com/CutSarina5/status/1779878168532562408","1344460749964414976","CutSarina5"
"1782687884027576440","Tue Apr 23 08:28:06 +0000 2024","1629","492 Triliun Bansos 11 Triliun BLT tuk 18 8 juta orang Monyet pun klo dijadikan capres bakal menang! ttd Romi","1782687884027576440","","","in","Warteg","9","31","441","https://twitter.com/BosPurwa/status/1782687884027576440","1068371293290946561","BosPurwa"
"1780978982734999591","Thu Apr 18 15:17:33 +0000 2024","428","Utang bapak @jokowi dengan rakyatnya harus dibayar bansos 498 T bisa buat sukseskan prabowo. https://t.co/0vbt2b6lHw","1780978982734999591","https://pbs.twimg.com/ext_tw_video_thumb/1780978928448094208/pu/img/cac89b0_E6VyYJns.jpg","","in","","11","19","253","https://twitter.com/H4T14K4LN4L42/status/1780978982734999591","1129672753651388416","H4T14K4LN4L42"
"1781527697925243271","Sat Apr 20 03:37:57 +0000 2024","167","#Nalar #Pilpres2024 Kecurangan Pilpres &lt;&gt; Bansos ?! https://t.co/tObmKaoTPt","1781527697925243271","https://pbs.twimg.com/ext_tw_video_thumb/1781526134808834048/pu/img/nMaHL7vVlL3rSAxI.jpg","","in","South East Asia","2","9","92","https://twitter.com/ZAEffendy/status/1781527697925243271","129750289","ZAEffendy"
"1782536920192696770","Mon Apr 22 22:28:14 +0000 2024","284","Sesat logika MK kepceran kiri MK nyatakan tidak ada hubungan antara bansos dan pilihan pemilih tapi di kepceran kanan MK minta bansos tidak dilakukan jelang pemilu https://t.co/rmXheuCHOR","1782536920192696770","https://pbs.twimg.com/media/GLzX4ZXawAAdUaw.jpg","","in","","6","13","174","https://twitter.com/hipohan/status/1782536920192696770","227320530","hipohan"
"1782289255580229846","Mon Apr 22 06:04:06 +0000 2024","1160","News Update: MK Minta Penyaluran Bansos Tak Lagi Dilakukan Jelang Pemilu MK tidak menemukan bukti penyaluran bansos oleh Jokowi dan sejumlah menteri ditujukan untuk menguntungkan pasangan calon tertentu. #Tempodotco #SidangMK https://t.co/lMTc0ePt6T","1782289255580229846","https://pbs.twimg.com/media/GLv2PoYaQAAOEcm.jpg","","in","Indonesia","268","465","305","https://twitter.com/tempodotco/status/1782289255580229846","18129942","tempodotco"
"1781092418470985906","Fri Apr 19 06:17:52 +0000 2024","365","@kompascom padahal memang curang dan dibantu guyuran bansos Fir'aun https://t.co/6Rfc5bVccC","1781205558105968728","https://pbs.twimg.com/media/GLgdA_Nb0AAZ8CR.jpg","kompascom","in","","2","15","55","https://twitter.com/MlayuTerus/status/1781205558105968728","1764458654676451328","MlayuTerus"
"1780177339734999058","Tue Apr 16 10:12:06 +0000 2024","1321"," Permainan Kotor &amp; Terang2 Tanpa Malu2 Emang Dasarnya Tidak Punya Malu‼️ Seorang Gen Z Bisa Memaparkan Dengan Aliran2 Dana Bansos Dengan Akurat. Ini Sama Halnya Menampar Hidung Pinokio https://t.co/GgAlkBv8Xj","1780177339734999058","https://pbs.twimg.com/ext_tw_video_thumb/1780175586402680832/pu/img/A6EP66NnAf0yPoT0.jpg","","in","Solo The Spirit Of Java","14","51","680","https://twitter.com/S4N_W1B1/status/1780177339734999058","1037981216186675202","S4N_W1B1"
"1781291725253972261","Fri Apr 19 12:00:16 +0000 2024","51","Ternyata Bansos JKW yang bikin ahok g suk4 https://t.co/clCplKfKQK","1781291725253972261","https://pbs.twimg.com/ext_tw_video_thumb/1781291419606630400/pu/img/4r9zdeOHMF2Id57E.jpg","","in","IndonesiaRaya ","0","18","16","https://twitter.com/QalbuBahasa/status/1781291725253972261","1227573267461853184","QalbuBahasa"
"1781315004660424873","Fri Apr 19 13:32:47 +0000 2024","337","Penerima bansos @prabowo @jokowi @ZUL_Hasan @airlangga_hrt pj. Gub DKI Agar memilih 02 Negara kaya raya akan mineral rakyat tetap miskin Harga diri di jual seharga 1 liter minyak goreng dan 5 liter beras selama 5 tahun. Rubah lah pola pikir ke depan rubah hati dan pikiran. https://t.co/lsb4Saohd3","1781315004660424873","https://pbs.twimg.com/ext_tw_video_thumb/1781313232122286080/pu/img/MkTHlEvp3Ly2vMjH.jpg","","in","","6","27","180","https://twitter.com/H4T14K4LN4L42/status/1781315004660424873","1129672753651388416","H4T14K4LN4L42"
"1779914196337254430","Mon Apr 15 16:46:28 +0000 2024","423","Walkot Solo Gubernur DKI Lanjut Presiden Perahu @PDI_Perjuangan Anak Walkot Solo Mantu Walkot Medan Ipar Ketua MK Ketua MK Pintu Masuk Anak Cawapres Lanjut Cawe Cawe Banjir Bansos Anak Ketum Parpol Mantu Bacagubsu Mantu Bacawalkot DINASTI Tinggal Tunggu CUCU GEDE https://t.co/y6BU3NU0x5","1779914196337254430","https://pbs.twimg.com/ext_tw_video_thumb/1779914176561086464/pu/img/TqDzaYdQNiGYAxSO.jpg","","in","","16","30","335","https://twitter.com/ZulkifliLubis69/status/1779914196337254430","1269807484174123008","ZulkifliLubis69"
"1782683295282766051","Tue Apr 23 08:09:52 +0000 2024","1220","Lah @bawaslu_RI mengakui bahwa bansos berpengaruh donk ?? Wakakakaka LAWAK TOLOL https://t.co/EnaINxJ34Y","1782683295282766051","https://pbs.twimg.com/media/GL1dAmFb0AErvo4.jpg","","in","Jakarta, Indonesia","15","105","468","https://twitter.com/BabehAldoAje135/status/1782683295282766051","1633843478638784522","BabehAldoAje135"
"1780036680277545247","Tue Apr 16 00:53:10 +0000 2024","11","Tim AMIN Bakal Bantah Kesaksian 4 Menteri soal Penyaluran Bansos https://t.co/GaUD47qT3j","1780036680277545247","","","in","Indonesia","1","1","1","https://twitter.com/TirtoID/status/1780036680277545247","4187275698","TirtoID"
"1782327865637478879","Mon Apr 22 08:37:31 +0000 2024","997","News Update: Hakim MK Saldi Isra Anggap Politisasi Bansos Terjadi Pilpres 2024 ️Sadil: Saya berkeyakinan bahwa dalil pemohon terkait dengan politisasi bansos beralasan menurut hukum. https://t.co/xKsbpOiMu8","1782327865637478879","https://pbs.twimg.com/media/GLwZhMbbQAAEKFK.jpg","","in","Indonesia","11","29","221","https://twitter.com/tempodotco/status/1782327865637478879","18129942","tempodotco"
"1782289043059077516","Mon Apr 22 06:03:15 +0000 2024","1366","Katanya nggak ada relevansi atau keterhubungan antara peningkatan bansos dengan pilihan pemilih ","1782289043059077516","","","in","Jakarta Capital Region","13","31","498","https://twitter.com/Mdy_Asmara1701/status/1782289043059077516","1334853481019056128","Mdy_Asmara1701"
"1781475430295654675","Sat Apr 20 00:10:15 +0000 2024","199","Negeri kaya raya gini kok rakyatnya antri bansos. https://t.co/SAIMMIJTCO","1781475430295654675","https://pbs.twimg.com/ext_tw_video_thumb/1781475396292370432/pu/img/y9Cl-CZMjQ6vvPmY.jpg","","in","indonesia","4","14","98","https://twitter.com/kang___L/status/1781475430295654675","1142364489439838215","kang___L"
"1780721027582198052","Wed Apr 17 22:12:31 +0000 2024","43","MENTERI SRI MULYANI SEMBUNYIKAN FAKTA ANGGARAN BANSOS DI SIDANG MK https://t.co/noa8BWDMk8","1780721027582198052","https://pbs.twimg.com/media/GLZkVj1bUAAgiW1.jpg","","in","","0","0","16","https://twitter.com/herculep638/status/1780721027582198052","1722014606712094720","herculep638"
"1780970490854805654","Thu Apr 18 14:43:48 +0000 2024","421","Innalillahi Wainnailahi Rojiun Itu kenapa kita selalu teriak BANSOS tepat sasaran. Agar hal seperti ini tdk Terjadi..!! https://t.co/l7KPYjlqsC","1780970490854805654","https://pbs.twimg.com/media/GLdHN66aAAABggM.jpg","","in","ÜT: -6.1389099,106.7214539","6","20","152","https://twitter.com/AirinDatangLagi/status/1780970490854805654","228628424","AirinDatangLagi"
"1782265974076715454","Mon Apr 22 04:31:35 +0000 2024","7","MK Tak Temukan Korelasi Bansos dengan Elektabilitas Prabowo Naik https://t.co/Rz3GkG61pl","1782265974076715454","","","in","Indonesia","2","2","2","https://twitter.com/TirtoID/status/1782265974076715454","4187275698","TirtoID"
"1780360433809105254","Tue Apr 16 22:19:39 +0000 2024","243","Penerimaan BANSOS syaratnya WARGA MISKIN bukan WARGA MENDUKUNG 02 https://t.co/XzwNL2R9UM","1780360433809105254","https://pbs.twimg.com/ext_tw_video_thumb/1780175586402680832/pu/img/A6EP66NnAf0yPoT0.jpg","","in","","5","27","66","https://twitter.com/Bambangmulyonoo/status/1780360433809105254","1296312516901916672","Bambangmulyonoo"
"1782439955534619099","Mon Apr 22 16:02:56 +0000 2024","2879","Senang bisah berada di barisan Perubahan sekali lagi terimakasih buat abah &amp; cak imin. Yg sdh merwarnai pilpres 2024. Dengan kampanye mencerdaskan rakyat desak anies &amp; slepetimin &amp; terimakasih banyak buat pendukung perubahan. Kalian luar biasa tanpa bayaran tanpa bansos https://t.co/QCe6lns0Sl","1782439955534619099","https://pbs.twimg.com/media/GLx_sH7bYAAYbT4.jpg","","in","","6","24","606","https://twitter.com/nialubis_/status/1782439955534619099","1604860300573802497","nialubis_"
"1782957930373128326","Wed Apr 24 02:21:11 +0000 2024","44","Helo....MET pagi.. Mak lg nenteng bansos loh.. G da yg tertarik bahas lg kah? https://t.co/s78gvtsJMA","1782957930373128326","https://pbs.twimg.com/media/GL5WxzgbwAAsbsG.jpg","","in","","0","18","1","https://twitter.com/CebyReborn/status/1782957930373128326","1614262643929542658","CebyReborn"
"1781535521728295335","Sat Apr 20 04:09:02 +0000 2024","903","PRABOWO: Kami dituduh menggunakan cara-cara yg curang dengan menggunakan BANSOS maupun aparat penegak hukum... Kita sadari bersama bahwa itu adalah tuduhan yg tdk mendasar... Oke gaasss Oke gaasss https://t.co/VIA96hfYqs","1781535521728295335","https://pbs.twimg.com/ext_tw_video_thumb/1781535491055398912/pu/img/nVsZMveR6hmIUPX5.jpg","","in","","24","70","574","https://twitter.com/Boediantar4/status/1781535521728295335","1383750727575605257","Boediantar4"
"1780799269689258007","Thu Apr 18 05:37:51 +0000 2024","163","@Chavesz08 Bukan demi bansos tp Demi 200rb!! https://t.co/p59PhEDkHc","1780833098298745011","https://pbs.twimg.com/media/GLbKG9IaoAAlyvR.jpg","Chavesz08","in","Jawa tengah","0","3","27","https://twitter.com/fhinoalfhian/status/1780833098298745011","1711586889789272064","fhinoalfhian"
"1782353343303868473","Mon Apr 22 10:18:46 +0000 2024","102"," Jadi kamu gak nemuin bukti penyaluran bansos deket-deket pemilu sebagai bentuk kecurangan? Iya. Tapi nanti kalo mau nyalurin bansos jangan deket-deket pemilu. Loh tadi katanya nggak curang? Iya tapi lain kali jangan. Jadi curang apa nggak? Jangan. ","1782353343303868473","","","in","","0","0","24","https://twitter.com/jahterra/status/1782353343303868473","1294438367166263297","jahterra"
"1782408763976368312","Mon Apr 22 13:58:59 +0000 2024","145","Ketika MATA Hakim MK TERTUTUP dengan adanya Politisasi. BANSOS...!? https://t.co/4wTQplRbfQ","1782408763976368312","https://pbs.twimg.com/ext_tw_video_thumb/1782408729989894144/pu/img/T1OEoW_0z0L3kLZW.jpg","","in","Kota Surabaya, Jawa Timur","7","5","97","https://twitter.com/IwanIwanely72/status/1782408763976368312","1603537926482145280","IwanIwanely72"
"1780181640951878049","Tue Apr 16 10:29:12 +0000 2024","286","Kubu Ganjar-Mahfud sesalkan kenapa sumber dana bantuan sosial (bansos) yang dibagikan Presiden Jokowi saat kunjungan kerja tidak diumumkan dari dulu https://t.co/53bNDz3Xf1","1780181640951878049","","","in","Jakarta","5","31","58","https://twitter.com/kompascom/status/1780181640951878049","23343960","kompascom"
"1780874809351798828","Thu Apr 18 08:23:36 +0000 2024","512","Pilpres 2024 Romi: Dibekali BANSOS 492 T monyet saja bisa jadi presiden https://t.co/cCTV1M4Wob","1780874809351798828","https://pbs.twimg.com/media/GLbwM55bQAEkfrD.jpg","","in","","14","27","232","https://twitter.com/Boediantar4/status/1780874809351798828","1383750727575605257","Boediantar4"
"1780624372862185534","Wed Apr 17 15:48:27 +0000 2024","78","Presiden @jokowi ternyata tugas kerjanya hanya bagi² jabatan bagi² Surat ijin Usaha Tambang Sertifikat palsu termasuk Invest adalah bagi² sumber daya alam rakyat ke Asing Aseng bagi² bansos 497T dll Kinerjanya akan di teruskan oleh @prabowo. (1) https://t.co/eTfGCMEvmU","1780624372862185534","https://pbs.twimg.com/ext_tw_video_thumb/1780624172030578688/pu/img/yZtgbJEteIZgBP-_.jpg","","in","","2","4","47","https://twitter.com/H4T14K4LN4L42/status/1780624372862185534","1129672753651388416","H4T14K4LN4L42"
"1781120687010386242","Fri Apr 19 00:40:38 +0000 2024","301","Ga jadi demo. Bansos penggerak demo dah amsyong.","1781120687010386242","","","in","","4","21","50","https://twitter.com/Tan_Mar3M/status/1781120687010386242","1270980383761330176","Tan_Mar3M"
"1782265574157869545","Mon Apr 22 04:30:00 +0000 2024","10","MK menilai tidak ada kejanggalan dalam anggaran bantuan sosial jelang pilpres. MK mengatakan anggaran bansos telah dirancang dengan matang oleh pemerintah. #detikPemilu https://t.co/wjFM0P9q2E","1782265574157869545","","","in","","5","6","3","https://twitter.com/detikcom/status/1782265574157869545","69183155","detikcom"
"1782451683009888512","Mon Apr 22 16:49:32 +0000 2024","199","Awasi Bansos saat PILKADA? Sorry yeee... Muke lu jauuuuhhh https://t.co/Vfhu1p2iab","1782451683009888512","https://pbs.twimg.com/media/GLyKXBGaAAAo_Zw.jpg","","in","Jakarta Capital Region, Indone","3","23","53","https://twitter.com/Candra4smara/status/1782451683009888512","1416006621545734145","Candra4smara"
"1779907255099691420","Mon Apr 15 16:18:53 +0000 2024","216","Iran Vs Israel Serang Gunakan Senjata Drone. Jokowi Serang Pilpres &amp; Pilkada Gunakan Senjata BANSOS. https://t.co/LImoV22wq6","1779907255099691420","https://pbs.twimg.com/media/GLOANuRbcAAxmmX.jpg","","in","Jakarta Capital Region","4","16","42","https://twitter.com/MARQUEZ__93/status/1779907255099691420","2385926900","MARQUEZ__93"
"1780607869500666281","Wed Apr 17 14:42:52 +0000 2024","251","congratulations buat OG DANDANIES yg dapet tiket fancon!!! PANTAS BERTEMU KYUNGSOO apelagi yg dapet blue banyakan BANSOS (barisan solo stan) ANJAY","1780607869500666281","","","in","","18","12","27","https://twitter.com/octosoo/status/1780607869500666281","1134819767301230592","octosoo"
"1781926404755763573","Sun Apr 21 06:02:16 +0000 2024","30","Bonsas bansos...bonsas bansos....masih gagal move on ya Tunggu aja besok putusan MK menang siapa ...apapun keputusan MK ya hargai dan terima. Untuk legowo itu emang susah https://t.co/mFTIRuNOUs","1781926404755763573","https://pbs.twimg.com/ext_tw_video_thumb/1781926364020674560/pu/img/LpPbKvWOrEosyHun.jpg","","in","Jakarta Capital Region","0","2","6","https://twitter.com/Hunt3rW1n02/status/1781926404755763573","1614470115210457090","Hunt3rW1n02"
"1782721295328928170","Tue Apr 23 11:00:14 +0000 2024","284","@babufess Sama ini woiiiii nambah bansos https://t.co/Q3IBIDj48l","1782726167382143016","https://pbs.twimg.com/media/GL2EAH4a8AArZeX.jpg","babufess","in","","19","4","10","https://twitter.com/arlepapa/status/1782726167382143016","1670312114295275520","arlepapa"
"1780452720417092013","Wed Apr 17 04:26:22 +0000 2024","395","Kalau diduga menyogok rakyat jadi tersangka kenapa yg menyogok pake uang rakyat lewat dana operasional dan bansos di seluruh Indonesia kok gak jadi tersangka ?","1780452720417092013","","","in","","2","17","209","https://twitter.com/msaid_didu/status/1780452720417092013","1117990249806721024","msaid_didu"
"1781889340462989405","Sun Apr 21 03:34:59 +0000 2024","344","BAGI BAGI BANSOS YANG BERLABEL PRABOWO-GIBRAN UANGNYA DARIMANA....‼️ #PrabowoPresidenBansos #PrabowoPresidenBansos 🆘🆗 https://t.co/v5ltaY6ajh","1781889340462989405","https://pbs.twimg.com/ext_tw_video_thumb/1781889081955532800/pu/img/Hak5xRfQZqdZ73oG.jpg","","in","Tanah Abang, Indonesia","8","22","227","https://twitter.com/Jatayu_45back/status/1781889340462989405","1355501823864561668","Jatayu_45back"
"1782974155832611299","Wed Apr 24 03:25:39 +0000 2024","10","Cuma saran nih gimana kalo kebijakan itu di beban kan saja pda orang yg terima bansos saat pilpres ","1782974155832611299","","","in","Dun-le-Palestel, France","0","1","3","https://twitter.com/Minang_cyber/status/1782974155832611299","1350917154","Minang_cyber"
"1781847420214899106","Sun Apr 21 00:48:24 +0000 2024","799","Prabowo masih juga menyangkal bahwa dia dimenangkan oleh bansos ilegal. Airlangga Zulhas teriak2 bansos pemberian Pak Jokowi. Pak Jokowi maling APBN 497 triliun untuk memenangkan Prabowo Gibran #PrabowoPresidenBansos #PrabowoPresidenBansos https://t.co/LwFN4lhvGV","1781847420214899106","https://pbs.twimg.com/ext_tw_video_thumb/1781847382097010688/pu/img/57nkeA0zZXH-Ykro.jpg","","in","","11","24","444","https://twitter.com/MichelAdam7__/status/1781847420214899106","1647311678160384007","MichelAdam7__"
"1780748736467243086","Thu Apr 18 00:02:38 +0000 2024","107","open donasi gk sih buat dubai yg dilanda banjir? kali aja mereka butuh bansos @SenderLabs https://t.co/qO3ImevuZ3","1780748736467243086","https://pbs.twimg.com/amplify_video_thumb/1780748680687190016/img/toxUDzVYFfiFmaZp.jpg","","in","","4","12","24","https://twitter.com/scrnsyt/status/1780748736467243086","1206765882833174528","scrnsyt"
"1782330651217469708","Mon Apr 22 08:48:36 +0000 2024","2633","- Gibran minta di diskualifikasi: ditolak MK - Pencalonan tdk sah Gibran: ditolak MK - President cawe² &amp; nepotisme: ditolak MK - Bansos salah: ditolak MK - Menuduh Presiden menaikkan gaji &amp; tunjungan karna Pilpres: di tolak MK. Rip Mahkamah Konstitusi ‼️ Rip Demokrasi‼️ *RIP https://t.co/IZvPKLQx9n","1782330651217469708","https://pbs.twimg.com/media/GLwbul-aQAEXSxn.jpg","","in","𝑺𝒆𝒐𝒖𝒍","21","30","828","https://twitter.com/Kopipait__78/status/1782330651217469708","1236229061552140288","Kopipait__78"
"1781869364515578119","Sun Apr 21 05:28:00 +0000 2024","34","@officialMKRI Jangan pernah letih... MK harus kuat dan berani memberantas politik bansos! https://t.co/yOK4AjP6lG https://t.co/hJLyNbKiZV","1781917783636463904","https://pbs.twimg.com/ext_tw_video_thumb/1779069085256663040/pu/img/9xacq1u2YS4tB1b9.jpg","officialMKRI","in","Jakarta Capital Region","1","0","13","https://twitter.com/edi_muchlis/status/1781917783636463904","267240989","edi_muchlis"
