"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1789208010818285663","Sat May 11 08:16:46 +0000 2024","0","Ujan kok bisa tetiba deres kaya bansos pemilu","1789208010818285663","","","in","🏡","0","0","0","https://x.com/erlandax/status/1789208010818285663","174227635","erlandax"
"1792730299866231086","Tue May 21 05:07:22 +0000 2024","138","@KemenperinRI Tapi kalo gini siapa yang mau dikasih bansos pas pemilu?","1792784225084768334","","KemenperinRI","in","","2","7","7","https://x.com/f4dlyfadd/status/1792784225084768334","1533555208789233664","f4dlyfadd"
"1795785730809290899","Wed May 29 11:54:16 +0000 2024","0","Siapa yg gembira dikasih bansos jelang pemilu? Tuh ada yg minta balikin modalnya..","1795785730809290899","","","in","Jakarta, Indonesia","0","1","0","https://x.com/mhmfikri/status/1795785730809290899","255536573","mhmfikri"
"1788234087494516958","Wed May 08 15:46:44 +0000 2024","108","Mengeluarkan bansos @jokowi untuk kepentingan anaknya @gibran_tweet Dan serangan fajar pemilu tanpa persetujuan @DPR_RI Melanggar peraturan UU. Maka potensi terancam hukum. Sudah selayaknya dpr harus menuntut uang rakyat yg di salah gunakan dan salah sasaran. https://t.co/1uhMMNpT5z","1788234087494516958","https://pbs.twimg.com/ext_tw_video_thumb/1788233987615539201/pu/img/C8pshnt6nPYXitPB.jpg","","in","","9","17","71","https://x.com/H4T14K4LN4L42/status/1788234087494516958","1129672753651388416","H4T14K4LN4L42"
"1788584000694747326","Thu May 09 14:57:10 +0000 2024","73","Mental bansos kena karma tuannya...! Coba jika dari dulu menolak pemilu kawal ketat maka kondisi tidak seperti sekarang ini. Betul kan .... @prabowo @jokowi https://t.co/9qRvV99IrH","1788584000694747326","https://pbs.twimg.com/ext_tw_video_thumb/1788583952577609728/pu/img/w9XbNpgI9mI6-a-X.jpg","","in","","4","17","43","https://x.com/H4T14K4LN4L42/status/1788584000694747326","1129672753651388416","H4T14K4LN4L42"
"1755102141864362271","Wed Feb 07 05:32:13 +0000 2024","10","Jokowi Telah Cairkan Bansos Ribuan Ton Beras Jelang Pemilu https://t.co/iWHBwy2ZsU","1755102141864362271","","","in","Indonesia","5","4","3","https://x.com/TirtoID/status/1755102141864362271","4187275698","TirtoID"
"1793673920182440385","Thu May 23 21:59:19 +0000 2024","3","@Fahrihamzah WOOOOYYYY EMANG LU KIRA SEKARANG RAKYAT KURANG MENDERITA APAAA????????? Bansos dipolitisasi jgn dikira 100% rakyat percaya kalo kalian ga manipulasi pemilu kemareen. Semua kebijakan nyekekk rakyat wkwkw","1793763668737585161","","Fahrihamzah","in","Indonesien","0","0","1","https://x.com/naarasensei/status/1793763668737585161","81026063","naarasensei"
"1795371631323271459","Tue May 28 08:28:47 +0000 2024","0","Bawaslu Akan Awasi Penyaluran Bansos di Pilkada 2024 #dukungpilkada2024 #SukseskanPilkada2024 #awasipilkada2024 https://t.co/EnWw5DD1O7","1795371631323271459","https://pbs.twimg.com/media/GOpw-7zWIAAaz9D.jpg","","in","Tangerang, Banten","0","0","0","https://x.com/makmur_o/status/1795371631323271459","1568094349799604224","makmur_o"
"1795487591736996051","Tue May 28 16:09:35 +0000 2024","0","Bansos menjelang pemilu biar kepilih terus.","1795487591736996051","","","in","DKI Jakarta - Indonesia","0","0","0","https://x.com/sseeeno/status/1795487591736996051","245801664","sseeeno"
"1795444542126338245","Tue May 28 13:18:31 +0000 2024","0","Bagi2 bansos &amp; uang menjelang pemilu memaksa inflasi mengoreksi nilai rupiah. Solusinya harus segera ditarik sebanyak2nya rupiah yg beredar. Caranya? TAPERA. Sistem moneter selamat dari likuidity trap min dlm tahunan ke depan.","1795444542126338245","","","in","Nangro Aceh Darussalam, Indone","0","0","0","https://x.com/masawep08/status/1795444542126338245","2151205796","masawep08"
"1794630673975955472","Sun May 26 07:24:29 +0000 2024","2","Mana ada framing wong emang pada percaya kalo pinter ngomong itu emang gabisa kerja yg bisa kerja tu yg ngasih bansos pas mau pemilu sama yg diem-diem bae tiba-tiba ada korupsi 271 T pas dah tau rugi banyak naikin UKT itu baru kerja ","1794630673975955472","","","in","Malang, Jawa Timur","0","0","0","https://x.com/frizbeast/status/1794630673975955472","898549111791726593","frizbeast"
"1796549101091524772","Fri May 31 15:14:41 +0000 2024","4","@kegblgnunfaedh Dipaksa miskin biar ketika pemilu suara bisa dibeli bansos","1796560940621824094","","kegblgnunfaedh","in","Indonesia","0","0","0","https://x.com/qbcrook/status/1796560940621824094","1118858265738108928","qbcrook"
"1786265439414505728","Fri May 03 05:24:02 +0000 2024","1","Politisasi bansos terus jadi polemik dalam penyelenggaraaan pemilu lalu. Nah November mendatang pemilihan kepala daerah serentak digelar. Bgmn mencegah politisasi bansos kembali terjadi pada tahapan pilkada? Selengkapnya di #WrapUp https://t.co/IcCEkCWC6Q #PodcastIndonesia https://t.co/fKwfOVsXuJ","1786265439414505728","https://pbs.twimg.com/media/GMoWqo4aIAAW-Jo.jpg","","in","Jakarta, Indonesia","0","0","0","https://x.com/beritaKBR/status/1786265439414505728","124390203","beritaKBR"
"1796136764848930899","Thu May 30 11:09:10 +0000 2024","0","Mari kita lihat pemilu di gelontor bansos dan pengerahan aparatur negara. Pilkada besok pake apa ya?","1796136764848930899","","","in","Bangil, Pasuruan","0","1","0","https://x.com/fahmi_hidayat10/status/1796136764848930899","3245022295","fahmi_hidayat10"
"1795048116166746297","Mon May 27 11:03:15 +0000 2024","2","Waduh! Belanja Pemerintah jadi Buncit Buat Bayar THR PNS Pemilu hingga Bansos: Menkeu RI Sri Mulyani Indrawati mengatakan belanja pemerintah jadi melonjak tinggi karena disebabkan pembayarakan THR bagi PNS hingga anggaran Pemilu 2024 https://t.co/FFr3x8tMEF https://t.co/CZuwEXmrIT","1795048116166746297","https://pbs.twimg.com/media/GOlKv92a4AAiH-Q.jpg","","in","Pulo Gadung, Indonesia","0","2","1","https://x.com/tvOneNews/status/1795048116166746297","55507370","tvOneNews"
"1794001747217682565","Fri May 24 17:57:32 +0000 2024","4","@nialubis_ @aniesbaswedan Klo di sia kan. Brarti fiks bansos itu terbukti bnget untuk jatuhin lawan di segala pemilu.","1794065207805001872","","bangdim90","in","Bekasi Selatan, Indonesia","0","1","0","https://x.com/bangdim90/status/1794065207805001872","1285226968921718784","bangdim90"
"1795748609251844491","Wed May 29 09:26:46 +0000 2024","0","Nie org ngerti ga sih dampak bansos itu apa?. Ya kyk gni skrg utang numpuk blm lg program2 yg lain dibayar pakai apa. Justru krna buang2 duit pemilu kmrn yg nyebabin skrg amburadul biar MENANG PILPRES.","1795748609251844491","","","in","Denpasar Timur, Bali,Indonesia","0","1","0","https://x.com/brahmani_264/status/1795748609251844491","2737358840","brahmani_264"
"1794970146148438484","Mon May 27 06:58:10 +0000 2024","2","@CNNIndonesia Project food estate gagal brp triliun?? Import beras utk bansos di saat pemilu brp T????","1794986437474988241","","CNNIndonesia","in","Jakarta","0","0","0","https://x.com/arrowhillkennel/status/1794986437474988241","380130361","arrowhillkennel"
"1784155982047949087","Sat Apr 27 09:41:48 +0000 2024","0","Tetapi ketika rakyat lebih memilih mereka yg ngasih amplop dan bansos jelang pemilu untuk apa..","1784155982047949087","","","in","Di alam bawah sadarmu..","0","0","0","https://x.com/hidahidaan/status/1784155982047949087","129745434","hidahidaan"
"1795311861312999650","Tue May 28 17:39:03 +0000 2024","12","@Dyanasthasia Kelas menengah ini banyak ada 100jt lebih dan kelas paling kejepit gak dapet bansos gak dapet keringanan pajak kayak konglomerat tapi paling sering dihantam pajak tinggi harga2 bahan pokok yg tinggi.. kalo kelas menengah bersatu harusnya pemilu bukan jkw geng yg menang.","1795510107662618878","","Dyanasthasia","in","","0","1","4","https://x.com/Themarshallisme/status/1795510107662618878","1687873694566387712","Themarshallisme"
"1795684100524937604","Wed May 29 09:02:08 +0000 2024","28","@RuudBukanGullit @kikysaputrii Langkah catur pakde. Dia tau perkiraan2 langkah ke depan. Sehingga lawan2nya bisa ikut kena sasaran. Sama kayak pas bagi2 bansos jelang pemilu. Ngelesnya : tapi itu sudah disetujui DPR kok . Entahlah ini cerdik atau licik bener2 master of politics","1795742408707379690","","RuudBukanGullit","in","","0","2","2","https://x.com/eri_volution/status/1795742408707379690","1352580427802787840","eri_volution"
"1789951264714818003","Mon May 13 09:30:11 +0000 2024","1","Kalo buat org indo ini kayak jkw bagi bansos wkt pemilu","1789951264714818003","","","in","Seoul","0","0","0","https://x.com/namuhae_/status/1789951264714818003","257821569","namuhae_"
"1789654257752473823","Sun May 12 13:49:59 +0000 2024","4","Coba dihitung pelan2. Bansos yg dilaporkan jelang pemilu bernilai 500 T. Berapa % yg sampai ketangan rakyat? Dlm waktu bersamaan mrk bebas foya2 korupsi &amp; ngrampok kekayaan Ibu Pertiwi bareng asing-aseng besarnya 10an rb T? Rakyat cuma dapat sampahnya: miskin bodoh &amp; ccl utang?","1789654257752473823","","","in","Tangerang, Banten","0","0","0","https://x.com/HeriSuwondo2/status/1789654257752473823","1343563920531804166","HeriSuwondo2"
"1787236905899470953","Sun May 05 21:44:18 +0000 2024","1","Keluarga ini gk kebagian Bansos saat menjelang PEMILU ya. Lantas anak anak nya lapar.","1787236905899470953","","","in","","0","0","0","https://x.com/hasbunallaah67/status/1787236905899470953","1753641363886006272","hasbunallaah67"
"1795023609343127610","Tue May 28 03:34:14 +0000 2024","7","@ggbdlprmn @Outstandjing Ga akan meledak karena kelas bawah disuapin bansos terus sama bbm subsidi. Yang bikin menang tiap pemilu kan daerah itu2 aja yang banyak orang miskinnya.","1795297503816167923","","ggbdlprmn","in","","0","0","0","https://x.com/archvalley89/status/1795297503816167923","1679765753128681472","archvalley89"
"1752259633484632353","Tue Jan 30 09:17:06 +0000 2024","9","Puan Soal Pembagian Bansos Jelang Pemilu: Rakyat yang Menilai https://t.co/k4Yy5l753x","1752259633484632353","","","in","Indonesia","0","4","0","https://x.com/TirtoID/status/1752259633484632353","4187275698","TirtoID"
"1795584164223479945","Wed May 29 06:31:42 +0000 2024","2","@liaasister @namira0109 Mirip MLM arisan tapi ini kelas negara... bajingan akut... buat bansos dan ngisi gentong babi pemilu dan pilkada selanjutnya","1795704551913472086","","liaasister","in","","0","0","1","https://x.com/Univenot/status/1795704551913472086","882953740893822976","Univenot"
"1784405779568881965","Sun Apr 28 02:14:25 +0000 2024","2","MK selam proses Pemilu maupun sebelumnya Hakimnya tertidur semua kejadian serangan bansos terlihat dgn mata telanjang yang paling nampak di depan Istana di beberapa titik di jakarta belum lagi di Jawa Tengah Jawa Timur dan Jawa Barat. Semua Vidio dia anggap itu rekayasa.","1784405779568881965","","","in","","0","1","0","https://x.com/sandyalfia96694/status/1784405779568881965","1645817665662115842","sandyalfia96694"
"1786071439524897120","Thu May 02 16:33:09 +0000 2024","0","Jorjoran Bansos Pemilu demi Paslon Tertentu? | ROSI https://t.co/sIuI02mUsA","1786071439524897120","","","in","","0","0","0","https://x.com/idn_media/status/1786071439524897120","2508657594","idn_media"
"1794006742785049057","Fri May 24 23:43:20 +0000 2024","5","@Chynthia_K @AnakKampoeng78 Biasa nya bentor2 yg bukan ktp jogja mba. Klw ktp Kota jogja ampe jamkesda di bayar daerah. Ini paling 58%. Tau sendiri jogja makan tempe gpp asal ngk ngemis bansos.","1794152231257981064","","Chynthia_K","in","8ft di bawah tanah","0","0","1","https://x.com/Donie707/status/1794152231257981064","1573280097003397121","Donie707"
"1796558975137439974","Fri May 31 15:06:52 +0000 2024","0","Setelah ada kepastian peraturan dirubah demi anak bisa ikut pilkada bansos (dengan nama pengganti) siap dikucurkan seperti menjelang Pemilu Jadi ini beda kan menjelang pilkada.. OK","1796558975137439974","","","in","Tegal - Central Java","0","0","0","https://x.com/whitedodo/status/1796558975137439974","161587620","whitedodo"
"1794001747217682565","Sat May 25 19:32:00 +0000 2024","3","@MrHeisenbergggg @nialubis_ @aniesbaswedan Selama pemilu ga pernah gue terima bansos apa lgi yg ada embel hrus bawa ktp dan kk. Dan gue selalu bilang ke ortu jga kita mmpu kok beli itu. Aplgi klo presoden nya bijak dlm kondisi ekonomi. Pasti bisa murah. Dan kita mmpu bli itu sesuai kebutuhan.","1794451370973831619","","MrHeisenbergggg","in","Bekasi Selatan, Indonesia","0","0","0","https://x.com/bangdim90/status/1794451370973831619","1285226968921718784","bangdim90"
"1632354018386386944","Sun Mar 05 12:15:00 +0000 2023","0","Anggaran bansos mengalami peningkatan dibanding tahun sebelumnya. Ya mudah-mudahan nggak jadi kebijakan politis semata ya. Mau Pemilu 2024 ini soalnya. #KotakSuara https://t.co/NeMxPqCUUf","1632354018386386944","","","in","redaksi@mojok.co","0","0","1","https://x.com/mojokdotco/status/1632354018386386944","2388795571","mojokdotco"
"1791176234338287656","Thu May 16 18:37:47 +0000 2024","0","kaget harusnya lbh turun lg biar klo ada pemilu bs diserang pake Blt/Bansos","1791176234338287656","","","in","","0","0","0","https://x.com/bobsinclairs/status/1791176234338287656","2411851260","bobsinclairs"
"1784967011862565110","Mon Apr 29 15:24:33 +0000 2024","5","Kalo ga salah biaya bikin IKN itu lebih rendah dibandingkan biaya bansos pemilu kemarin hitungan triliunnya.","1784967011862565110","","","in","Indonesia","0","0","0","https://x.com/revolutia/status/1784967011862565110","14072986","revolutia"
"1630236320369868801","Mon Feb 27 16:00:01 +0000 2023","2","Anggaran bansos 2023 dipastikan mengalami peningkatan dibanding tahun sebelumnya. Sejumlah pakar mengingatkan agar bansos ini tidak hanya menjadi kebijakan politis semata menjelang Pemilu 2024. #KotakSuara https://t.co/NeMxPqCn4H","1630236320369868801","","","in","redaksi@mojok.co","0","0","0","https://x.com/mojokdotco/status/1630236320369868801","2388795571","mojokdotco"
"1795076415877996999","Mon May 27 12:55:43 +0000 2024","0","Biasanya mertua gue dapat bansos beras untuk lansia. Tapi semenjak beres pemilu udah gak pernah dapat lagi. Terus tadi sore mertuaku ngomong sekarang mah gk pernah dpt beras lagi . Aku jawab aja yaudah gapapa kita masih mampu kok beli beras .","1795076415877996999","","","in","97즈//selective//","0","0","0","https://x.com/woozivobo_/status/1795076415877996999","2765159186","woozivobo_"
"1793934323034538137","Fri May 24 09:17:26 +0000 2024","4","Masalah Korupsi Timah yg Luar Biasa dan Bansos Jelang Pemilu Adem2 aja Nih. Kita di Tutup Dengan Kasus2 Kriminal Usang. Sementara Pemerintah Mensubsidi Motik dari Pada Beasiswa Berprestasi. UKT di Jadikan Keributan padahal Pilkada dah Dekat pak Lurah Siap Cawe2 Lagi dg Kades.","1793934323034538137","","","in","Djakarta Evicentrum","0","0","1","https://x.com/RanggaWijayaka/status/1793934323034538137","484517405","RanggaWijayaka"
"1791098215733105065","Thu May 16 13:27:46 +0000 2024","1","Cm orang tajir doang yg boleh pinter. Yg miskin ngapain? Beranak pinak dan cm jd tenaga kerja dgn upah rendah dan cm perlu dibantu pas pemilu dgn bansos murahan","1791098215733105065","","","in","","0","0","0","https://x.com/chocoamilktea/status/1791098215733105065","1425822131544236045","chocoamilktea"
"1776087762653053313","Fri Apr 05 03:21:35 +0000 2024","7","Muhadjir: Penyaluran Bansos Sudah Direncanakan Sebelum Pemilu https://t.co/hCCfYeeQQ2","1776087762653053313","","","in","Indonesia","2","3","0","https://x.com/TirtoID/status/1776087762653053313","4187275698","TirtoID"
"1793997128232288467","Sat May 25 01:45:16 +0000 2024","2","@PDI_Perjuangan Mampukah partai PDIP mempelopori agar gimmick/money politik bansos setiap pemilu ditiadakan 3 bln sebelum hari pemilu??? Harap dijadikan undang undang bila terbukti melanggar sanksinya cukup potong 3% dari total suara disetiap wilayah kejadian.","1794182915540275259","","PDI_Perjuangan","in","","0","0","0","https://x.com/Chriszagoto/status/1794182915540275259","1524309497719984128","Chriszagoto"
"1788536798840582621","Thu May 09 11:49:36 +0000 2024","0","BANSOS ITU PROGRAM PEMERINTAH YG SUDAH DIRENCANAJAN JAUH SEBELUM PEMILU. DAN TIDAK BERKAITAN LANGSUNG ATAU TIDAK LANGSUNG. TERSERAH YG NUDUH SAJA. O2 SDH MENANG MUTLAK.","1788536798840582621","","","in","Menteng, Indonesia","0","0","0","https://x.com/peyekku63/status/1788536798840582621","1698222279573032960","peyekku63"
"1791080739129405635","Thu May 16 12:18:19 +0000 2024","0","Ini ide dasar bansos politik... Yang berhasil memenangkan pemilu kotor...","1791080739129405635","","","in","track0","0","0","0","https://x.com/firstnamegonna/status/1791080739129405635","81290710","firstnamegonna"
"1794667578499203566","Sun May 26 09:51:08 +0000 2024","10","Hnya di wakanda. Bansos bisa jadi senjata Buat pemenangan pemilu. Lo toh lugu tpi sok cerdas. ","1794667578499203566","","","in","Jakarta Barat, DKI Jakarta","0","2","2","https://x.com/Bara_Rc/status/1794667578499203566","1613404169997783040","Bara_Rc"
"1795455097532522714","Tue May 28 14:00:27 +0000 2024","0","Setelah gelombang bansos dan subsidi di masa Pemilu terbitlah tagihan-tagihan yang perlu dibayar rakyat dalam bentuk tarif pajak bakal naik. Bismillah Indonesia Emas ","1795455097532522714","","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/MSMujab22/status/1795455097532522714","310751498","MSMujab22"
"1790715355826098587","Wed May 15 12:06:25 +0000 2024","1","Tujuannya hikin bodoh dan pertahankan kebodohan rakyatnya biar jd miskin n gampang dibodohi saat pemilu pake bansos.","1790715355826098587","","","in","Indonesia","0","0","0","https://x.com/Daranaa24/status/1790715355826098587","1604260308092358656","Daranaa24"
"1791003339507028479","Thu May 16 07:10:46 +0000 2024","0","pemilu kmaren voter yg milih dinasti jg akarnya dr pendidikan yg rendah biar gampang disogok pake BLT/bansos negeriku kpn sejahtera adil dan makmur","1791003339507028479","","","in","","0","0","0","https://x.com/bobsinclairs/status/1791003339507028479","2411851260","bobsinclairs"
"1791104388116943256","Thu May 16 13:52:17 +0000 2024","0","HAHAHAHAHHAHAHAHAHAHAHA DESERVE. SALAH SENDIRI PAS PEMILU PD NGOTOT MILIH PENJAHAT HAM. MAKAN SONO BANSOS 50K DAN BERAS JELEK","1791104388116943256","","","in","","0","0","0","https://x.com/chocoamilktea/status/1791104388116943256","1425822131544236045","chocoamilktea"
"1795676486122488197","Wed May 29 08:53:19 +0000 2024","8","@negativisme @KompasTV aneh banget sama akun buzzerp pemilu. ga inget kemarin pilpres lu bela belain siapa? sekarang so so kritik orang orang munafik kaya lu yg bikin indonesia ancur. giliran ada duit lu jilat noh 02 yg bawah dikasih bansos yg kaya elu dikasih endors. kontol","1795740193083047957","","negativisme","in","Di Gunung","0","0","0","https://x.com/anakketemu/status/1795740193083047957","1317328283071963139","anakketemu"
"1776161351049601125","Fri Apr 05 08:14:00 +0000 2024","7","Hakim MK bertanya kepada Mensos di sidang sengketa pilpres 2024 untuk menjelaskan perihal Jokowi yang ikut membagikan bansos saat kampanye pemilu. https://t.co/poNAX0mspE","1776161351049601125","","","in","","0","1","3","https://x.com/detikcom/status/1776161351049601125","69183155","detikcom"
"1796554804661194976","Fri May 31 14:50:18 +0000 2024","4","Kekayaan alam Indonesia hanya di nikmati oleh koruptor sementara rakyat cukup di kasih bansos tiap mau pemilu ","1796554804661194976","","","in","Jakarta Capital Region, Indone","0","0","2","https://x.com/Spy_Zone02/status/1796554804661194976","1283815459792416768","Spy_Zone02"
"1796709744780153027","Sat Jun 01 01:05:59 +0000 2024","0","https://t.co/qyq7MspYPG jelas potongan itu untuk pemimpin kekuasaan of power . Sudah jelas uang bansos 2024 dijadikan alat pemilu . TASeRA juga ? Iya kan. ? SIAPA? Koruptor atau Mafia","1796709744780153027","","","in","","0","0","0","https://x.com/820Rumah/status/1796709744780153027","1195640572783939584","820Rumah"
"1791471006101766303","Fri May 17 14:09:06 +0000 2024","1","Bukannya yang curang tuh sono ya yang gunain MK biar bisa menang pemilu? Ohh ya bukan curang yah tapi sah karena sudah disumpel bansos setelah pemilu mangkanya pada mingkem sama joged² oke gass kalau ga dapet bansos jgn nangis yah kan bisa dapet makan siang gratis wkwkwk","1791471006101766303","","","in","Kota Kediri, Indonesia","0","0","1","https://x.com/AdityaJere89853/status/1791471006101766303","1775259482463027202","AdityaJere89853"
"1795034766003281932","Mon May 27 10:10:13 +0000 2024","0","Belanja Pemerintah Melonjak untuk Bayar THR PNS Pemilu &amp; Bansos https://t.co/IKBuOVwfDF","1795034766003281932","","","in","Jakarta","0","0","0","https://x.com/BloombergTZ/status/1795034766003281932","1582972008479920129","BloombergTZ"
"1791703914800456100","Sat May 18 05:34:36 +0000 2024","0","yg wajib itu makan gratis gitu ya bu?dibikin goblok terus ajah bangsa ini biar bisa di kibulin bansos pas pemilu.","1791703914800456100","","","in","","0","0","0","https://x.com/LASKARP3NGUIN03/status/1791703914800456100","1748922260319240192","LASKARP3NGUIN03"
